6.88245e-5,5.94572e-5,4.91353e-5,3.95616e-5,2.91788e-5,2.08318e-5,1.35227e-5,7.58754e-6,4.76506e-6,3.11244e-6,1.92931e-6,1.86181e-6
0.000543971,0.000561223,0.000461882,0.00033344,0.000282412,0.000257953,0.000237349,0.000215068,0.000193946,0.000137654,0.000102993,0.000121285
0.00435974,0.00340621,0.00257575,0.00244376,0.00244557,0.00239987,0.00211857,0.00292599,0.00308087,0.00309958,0.00267715,0.00311962
0.0049753,0.00389278,0.00363315,0.00360542,0.00376246,0.00328378,0.00326265,0.0042934,0.00323328,0.00333524,0.00412202,0.00279147
0.0112009,0.00799677,0.00687985,0.0114059,0.0156513,0.0174642,0.0173407,0.0133648,0.0144159,0.0112303,0.0101684,0.0117344
0.051769,0.0293118,0.0348544,0.0317094,0.0267438,0.0503316,0.0821861,0.0653215,0.0550638,0.0443601,0.0397674,0.0362274
0.0501064,0.0326332,0.0199658,0.0209253,0.0254876,0.0364245,0.0528103,0.0501056,0.0348972,0.0298117,0.0247136,0.0330518
0.0568255,0.0287887,0.0217438,0.0238629,0.0424688,0.0498067,0.0514721,0.0462165,0.0336936,0.0286779,0.0219456,0.0430577
0.0388466,0.0201068,0.0131432,0.0135059,0.0109704,0.0220753,0.021005,0.0333288,0.0230232,0.0146132,0.00689865,0.0210343
0.033343,0.0172287,0.0138594,0.0142934,0.0108315,0.0202624,0.0176189,0.0163706,0.0196357,0.0188881,0.0180828,0.0283445
0.0233063,0.02732,0.0307127,0.0432155,0.0500874,0.048892,0.0313144,0.0394576,0.0492097,0.0528963,0.0463363,0.0453562
0.0800052,0.0333967,0.0320214,0.0586294,0.109659,0.0529448,0.0514842,0.0791096,0.0411928,0.0202851,0.0209724,0.0648384
0.0477562,0.0253215,0.0135174,0.0496706,0.0926971,0.0440717,0.0418515,0.047752,0.013626,0.00773127,0.0105814,0.0348406
0.03983,0.0177771,0.0130292,0.0293121,0.0537204,0.0258522,0.0209237,0.0245973,0.0156105,0.00678441,0.0110343,0.0361412
0.01972,0.0085596,0.0104695,0.0134782,0.0364824,0.030119,0.0211627,0.0283123,0.018805,0.00788278,0.00613323,0.0193762
0.0261309,0.0232161,0.02757,0.02364,0.0382098,0.0436674,0.0424278,0.0415995,0.0254081,0.0247905,0.0238998,0.0253546
0.0835885,0.0485917,0.0280097,0.0294784,0.0311293,0.0239884,0.0434256,0.0538669,0.0320467,0.027216,0.0366191,0.0527145
0.0569913,0.0293353,0.011854,0.00737687,0.010186,0.0142842,0.0211791,0.0226307,0.0160784,0.00776954,0.0122857,0.0396501
0.0384882,0.0154725,0.00709505,0.00888766,0.007609,0.00608709,0.0117551,0.0107423,0.0101899,0.00599138,0.00678485,0.0272877
0.0254099,0.00801554,0.00440064,0.00689435,0.00846421,0.0066446,0.00774363,0.00560233,0.00553347,0.00398119,0.00553275,0.0207442
0.0185487,0.00856307,0.0050214,0.00550877,0.00500164,0.00725167,0.00766849,0.00925806,0.00381864,0.00275881,0.00428861,0.0140861
0.0456274,0.0311545,0.0191723,0.0202314,0.02514,0.0289776,0.0419329,0.0438305,0.027926,0.0246303,0.0258615,0.0317821
0.0651322,0.0341822,0.00838261,0.00837268,0.010558,0.0151967,0.0200194,0.015552,0.0100553,0.00855006,0.0100999,0.0400466
0.0388469,0.012192,0.0124643,0.0152614,0.0176978,0.0192655,0.0254039,0.0262809,0.0197381,0.0161841,0.012856,0.0318273
