1.48502e-9,1.01575e-9,6.82e-10,6.96745e-10,7.31538e-10,8.36837e-10,5.1847e-10,3.24117e-10,9.32368e-10,6.80916e-10,2.20697e-10,3.64958e-10
1.05833e-7,6.97251e-8,3.67141e-8,2.50099e-8,3.02627e-8,3.29559e-8,1.9319e-8,1.19056e-8,1.7092e-8,2.15198e-8,1.18294e-8,1.15027e-8
2.74383e-6,2.72903e-6,2.6126e-6,2.3098e-6,1.87725e-6,1.43174e-6,9.57731e-7,5.55007e-7,3.9023e-7,2.94368e-7,1.75689e-7,7.63204e-8
2.07027e-5,2.31814e-5,2.09247e-5,1.82035e-5,1.93512e-5,1.88675e-5,1.58905e-5,1.32762e-5,1.07913e-5,6.56229e-6,3.97599e-6,6.60018e-6
0.00012178,0.000126938,0.000142903,0.000110317,0.000131171,0.000140958,0.000122863,0.000115825,0.000109808,9.45992e-5,8.41044e-5,9.63374e-5
0.000179122,0.000133427,0.000185103,0.000174154,0.000115706,0.000205649,0.000230848,0.000200045,9.34076e-5,0.000116158,0.000224999,0.000251037
0.000195477,0.000185735,0.000207974,0.00019756,0.000118839,0.000186826,0.00026504,0.000148005,0.000170316,0.000134191,0.000180809,0.000196808
0.00016456,0.000161422,0.000142445,0.000196271,0.000240983,0.000253326,0.000300437,0.000221732,0.000154227,0.0001413,0.000119677,0.000102231
0.000298714,0.000298317,0.000316283,0.000214318,0.000242277,0.000204145,0.000143838,0.000135663,0.000159975,0.000183919,0.000152635,0.000141988
0.000743889,0.00067453,0.000469955,0.000299167,0.000281631,0.000124387,0.000129659,0.000129658,9.31377e-5,0.000115436,9.2027e-5,0.000136553
0.00169232,0.00119618,0.000501164,0.000533791,0.000695926,0.000506986,0.000385885,0.000267956,0.000209296,0.000158649,0.00015596,0.000198312
0.00244347,0.00101307,0.000756659,0.000823842,0.00085449,0.000835482,0.000513325,0.000254691,0.000449494,0.000420683,0.0003387,0.000210907
0.00295963,0.00115945,0.00132215,0.000909153,0.00098197,0.00114064,0.000848964,0.000885843,0.000582418,0.000879386,0.00066401,0.000525449
0.00443372,0.00208903,0.00485702,0.00426323,0.00185932,0.00295207,0.00256142,0.00400108,0.00311154,0.00323779,0.0025582,0.000840253
0.00590423,0.00803386,0.00967286,0.00843314,0.00731684,0.00479117,0.00416404,0.00469959,0.00289759,0.00390708,0.0037661,0.002029
0.0261521,0.0331345,0.0303813,0.0219959,0.0188352,0.0193558,0.0119519,0.018558,0.0259032,0.0251422,0.0281208,0.0248192
0.0375049,0.0371968,0.0319695,0.0372151,0.0293364,0.0238299,0.0189656,0.0288465,0.0233501,0.0286459,0.0357628,0.0280656
0.0478375,0.0418081,0.0295292,0.0403504,0.0430715,0.0428444,0.0434808,0.0342208,0.0268963,0.027595,0.0287221,0.0310515
0.0470949,0.0468455,0.0362819,0.0588615,0.0757942,0.0443476,0.0342359,0.03893,0.0246175,0.0321144,0.0315888,0.0264866
0.0430493,0.0601948,0.0668615,0.0624954,0.072296,0.0486217,0.0455192,0.0445518,0.0311633,0.04961,0.0449933,0.0584168
0.0552604,0.0338444,0.0480694,0.0566031,0.0587732,0.0441242,0.0542958,0.0503902,0.0231816,0.0259716,0.0488924,0.0548001
0.0542749,0.0440208,0.0527043,0.0385622,0.0436904,0.0376052,0.0421502,0.0475386,0.0344105,0.0253949,0.0368451,0.0323653
0.0428468,0.0180849,0.044155,0.0374166,0.0435778,0.0454815,0.0443497,0.034658,0.0179039,0.0207496,0.0297199,0.0280123
0.056152,0.0362271,0.0361459,0.0340757,0.036145,0.0276165,0.0283771,0.0290831,0.0277633,0.0271528,0.0208532,0.0298877
0.0438133,0.0299382,0.0389179,0.0442685,0.0429021,0.0379092,0.0238055,0.0317,0.0301493,0.0213746,0.0246874,0.0304666
0.0255589,0.0183101,0.0316753,0.0345021,0.0398023,0.0196302,0.0144868,0.0334708,0.0366889,0.0265573,0.0351121,0.0242496
0.0273756,0.0272913,0.0247547,0.0430625,0.0569515,0.0277804,0.0241473,0.027984,0.0187004,0.0169028,0.0349024,0.031459
