0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0



-57.8158,1.49859,-0.233979,-0.14991,0.0326626,-0.152107,-0.291497,0.447291,0.475357,0.968546,0.230422,-0.370633,-0.253668,0.400451,0.582051,-0.46141,-0.328035,0.824581,0.254268,-0.0566661
-49.1265,0.590688,-0.0187649,-0.126988,0.0200199,-0.344841,-0.348517,-0.4634,0.748412,1.11627,0.302171,-0.384616,-0.418099,0.119783,-0.0674002,-0.833096,-0.232867,0.796168,0.318174,0.125105
-36.4947,2.72901,-1.36289,0.711926,0.238539,-0.458592,1.08778,-0.931782,1.0248,-0.787536,-0.319117,0.139068,0.143822,-0.259977,0.196807,0.0969783,0.897442,-0.440362,-0.0340683,0.263934
-24.9936,4.30313,0.0348439,0.285332,0.564115,-0.761953,0.735981,-0.269174,0.477139,0.416961,-0.163167,0.330319,-0.256637,0.0765968,-0.0727168,-0.141362,0.0993395,-0.403763,0.363616,-0.0520145
-22.1777,4.13761,0.153221,0.360616,0.432518,-0.119881,0.334927,-0.29126,-0.243609,0.0765627,0.378344,0.502307,0.144773,0.048503,-0.208752,-0.113706,-0.100674,0.0800432,0.362406,0.076801
-21.3335,3.95692,0.150679,0.000565725,0.141409,-0.0579433,0.218768,-0.0678211,-0.0780117,0.0618097,0.259096,0.0283888,0.121801,0.0709089,-0.134625,0.0381615,0.0481501,0.139072,0.160657,-0.212881
-20.5728,3.71087,0.167327,0.361967,0.117628,0.151945,0.296068,-0.144216,-0.00315808,0.148632,0.160584,-0.119658,0.126109,0.0819246,-0.226187,-0.00585416,0.283796,0.327982,-0.0250398,-0.0762507
-20.4997,3.59399,0.428299,0.431854,0.481584,-0.126753,-0.223237,-0.0242429,0.114661,0.143824,0.239582,0.252297,-0.17566,0.200566,0.456087,0.284583,0.00456294,0.0191558,0.145393,-0.054298
-20.4259,3.7935,0.116262,0.0491823,0.314437,0.0906744,0.0147321,0.0841769,-0.0158736,0.115809,0.0628675,-0.0439638,-0.187917,0.106522,0.225247,-0.00449829,-0.152903,0.0861145,-0.05604,-0.0834527
-20.5094,3.76459,0.0483019,0.404226,0.302565,0.0766833,0.14728,-0.0173678,-0.193105,-0.121361,0.127485,-0.0519199,-0.0221373,-0.0613702,0.179163,0.121214,0.189004,0.101639,0.156708,0.154765
-20.5585,3.81689,0.206531,0.0913269,0.227205,0.0449764,0.190468,-0.0854016,-0.200708,0.098658,-0.149768,-0.0362045,-0.0763606,-0.129265,-0.347689,0.0975426,0.150679,0.25835,0.228482,0.0828076
-20.7538,3.81176,-0.0853611,0.135477,0.246954,-0.0267237,-0.0713041,0.0383369,0.0360578,0.129684,0.120827,0.137393,0.114324,0.116565,0.272423,0.00557402,0.0615113,0.0715469,0.369131,0.169808
-20.4107,3.78579,0.189256,0.492242,0.565666,0.131335,0.025735,-0.147669,0.157421,0.11551,0.0827715,0.0351531,-0.06865,0.000664117,-0.00628518,-0.101363,0.0806577,0.0190351,0.00972912,-0.107222
-20.5168,3.31648,-0.143363,0.0503709,0.629841,0.157126,0.201429,0.0630815,-0.302384,-0.131888,0.049505,-0.0381694,0.174896,0.140109,0.0152022,-0.000231687,0.0943578,-0.00147392,0.0726009,-0.188214
