-23.5087,1.73418,1.21309,-0.109026,0.691814,-0.35935,1.01982,-0.486021,0.651225,-1.2838,0.699877,-0.399291,0.942499,-1.27893,0.813725,-0.738174,1.27704,-1.12393,0.689228,-0.87419
-19.4078,2.4662,1.10212,0.616881,0.0779154,-0.260864,0.41451,0.0975924,0.289656,-1.31017,0.904153,-0.184713,1.07441,-1.39503,0.743463,-0.691702,1.6441,-1.28895,0.69895,-0.797837
-18.9841,2.38069,0.60361,0.0970973,0.482668,0.217312,0.393227,-0.307652,0.261097,-1.24668,0.642654,-0.413048,0.983109,-1.10811,1.0878,-0.875961,1.1475,-1.22635,0.992314,-0.738878
-18.7137,2.65299,0.467089,0.353327,0.320789,0.211298,0.430962,-0.259194,0.468462,-0.971305,1.16249,-0.665389,0.963514,-0.745337,1.09859,-0.977235,1.10207,-1.16511,1.08755,-0.825882
-19.097,2.24982,0.638856,0.454205,0.461115,0.187236,0.403838,-0.361854,0.488008,-0.714783,1.15685,-0.520104,0.968327,-0.89453,1.14799,-0.871684,1.07594,-1.14119,1.02063,-0.860103
-18.44,2.04752,0.48009,0.423779,0.279715,0.219017,0.170999,-0.217465,0.550218,-0.845328,0.848946,-0.530059,1.06419,-1.05316,0.976214,-0.824565,1.09905,-1.09005,1.16392,-0.930547
-3.13775,3.26577,-1.03663,2.29864,-1.07453,1.9768,-0.984992,0.989218,-0.179106,0.318484,0.270305,-0.512788,0.607577,-1.125,1.0936,-1.17445,1.26528,-1.36669,1.74635,-1.39426
-4.27663,2.56109,-0.886424,2.27341,-1.35995,2.00106,-0.639074,1.03632,-0.25411,0.312604,0.378258,-0.0587089,0.734728,-1.11476,1.24282,-1.14353,1.36969,-1.63529,1.56879,-1.34141
-6.66863,2.19155,-1.02072,1.98624,-1.27788,1.37813,-0.832979,1.0691,-0.267281,0.0155467,0.621665,0.0982899,0.920105,-1.35403,1.30428,-0.75426,1.67146,-1.80486,1.24874,-1.23068
-6.26847,2.30292,-0.883285,2.40941,-1.03029,1.74551,-0.997163,0.915816,-0.266533,0.117079,0.551061,-0.204034,0.329073,-1.3242,1.55388,-1.11006,1.41617,-1.33493,1.66029,-1.69878
-7.0686,2.20114,-1.14203,1.97195,-1.10969,1.96741,-0.687389,0.801521,0.101914,0.522378,0.61936,-0.294418,0.587072,-1.31119,1.5145,-1.00925,1.47869,-1.44246,1.58881,-1.6266
-6.96969,2.20266,-1.47568,1.88455,-1.24362,1.73693,-0.92153,0.548272,0.0734043,0.424174,0.352986,-0.327753,0.781495,-1.41667,1.36335,-0.843735,1.72858,-1.74058,1.55063,-1.39214
-6.3937,2.02818,-1.31566,2.28511,-1.07298,1.77281,-0.993106,0.736843,0.209115,0.763232,0.00880918,-0.810996,0.510749,-1.26862,0.971582,-0.911413,2.06086,-1.89465,1.60937,-1.38729
-7.36581,2.23783,-1.37697,2.10392,-0.846618,1.76303,-0.786351,0.802272,0.280369,0.51677,0.308201,-0.529405,0.870324,-1.02574,1.12538,-1.12945,1.86803,-1.55892,1.53583,-1.39449
-7.15012,2.25919,-1.51798,1.89226,-1.3123,1.71899,-0.647341,0.730676,0.20483,0.384989,0.358521,-0.551643,0.781322,-1.04599,1.22013,-0.984774,1.88694,-1.56402,1.59946,-1.36245
-5.15352,3.10666,-0.886841,2.72119,-1.04805,1.75294,-1.06024,0.506494,-0.0920507,0.332363,0.420284,-0.568359,0.72323,-1.33079,1.18716,-0.965483,1.49484,-1.71034,1.73771,-1.36127
-6.69796,2.51414,-1.09377,2.1943,-1.07399,1.95578,-0.882495,0.663526,-0.173454,0.365944,0.617465,-0.42724,0.772875,-1.00659,1.5087,-1.45728,1.15239,-1.36609,1.87231,-1.78669
-7.32104,2.0007,-1.58226,1.64975,-1.28713,1.89169,-0.750833,0.616519,-0.238089,0.409282,0.61788,-0.392587,0.606097,-0.881277,1.65203,-1.29024,1.3522,-1.36387,1.88214,-1.59242
-6.87756,2.39383,-1.11954,2.16412,-1.14251,1.72285,-0.854875,0.88041,-0.251908,0.290711,0.679197,-0.268743,0.560369,-1.32805,1.30348,-1.30027,1.36268,-1.50919,1.76724,-1.79739
-7.13847,2.14675,-1.1997,2.22267,-1.06144,1.82105,-0.756763,1.08801,-0.106358,0.0800882,0.525433,-0.160979,1.00341,-1.06591,1.36388,-1.47854,1.33337,-1.64759,1.68383,-1.51495
-7.33808,1.90781,-1.59895,1.90362,-0.946437,1.79669,-0.922306,0.840815,-0.13266,0.351164,0.634274,-0.347639,0.631728,-1.14347,1.31848,-1.41581,1.44943,-1.30637,1.73926,-1.76367
-6.74587,2.31657,-1.16698,1.85508,-0.85713,2.17721,-0.98147,0.650418,-0.131343,0.510861,0.311312,-0.391004,0.689431,-1.38275,1.41762,-1.29891,1.34964,-1.32601,1.68833,-1.69532
-6.90052,2.04419,-1.49546,1.83362,-0.984683,2.06428,-0.913686,0.633823,0.0500243,0.560357,0.564591,-0.301419,0.553476,-1.24754,1.63484,-1.19219,1.50986,-1.33121,1.64335,-1.63438
-7.14782,1.83637,-1.32572,2.05626,-1.04078,2.04383,-1.05192,0.729896,0.000558273,0.42871,0.573702,-0.398332,0.544499,-1.21616,1.51647,-1.25988,1.5875,-1.41619,1.69699,-1.60128
-5.57958,3.26584,-0.557672,2.30475,-1.00285,1.79349,-1.22461,0.854918,0.0757947,0.145499,0.238537,-0.480122,0.559378,-1.178,1.39639,-1.56942,1.23786,-1.28394,1.66248,-1.65136
-6.73385,2.90145,-0.613882,2.11926,-0.9956,1.87228,-1.07272,0.82936,0.0876265,0.32968,0.472936,-0.396187,0.818715,-1.10979,1.44731,-1.37523,1.26467,-1.45341,1.90763,-1.56431
-7.29501,1.74287,-1.61158,2.00175,-1.0656,1.82335,-1.11459,0.860791,-0.0960808,0.21918,0.620345,-0.491061,0.832464,-1.04948,1.57311,-1.21454,1.41152,-1.24645,1.68686,-1.74651
-5.0343,2.95813,-1.44595,2.15332,-0.943788,2.11857,-0.947181,0.882897,-0.0819737,-0.00539726,0.319777,-0.457821,0.692665,-1.1367,1.48714,-1.32862,1.40881,-1.43621,1.60607,-1.62595
-6.40509,2.32654,-1.58942,2.11988,-1.09056,2.11238,-0.562691,0.817555,-0.157265,0.0972148,0.49573,-0.439862,0.820723,-1.45638,1.20478,-1.04745,1.66084,-1.54336,1.617,-1.35631
-6.52288,2.12571,-1.70563,2.09343,-1.04934,1.71365,-0.801914,0.982164,-0.097281,0.568466,0.874972,-0.607878,0.381943,-1.36588,1.34613,-1.0047,1.54737,-1.8575,1.29239,-1.41049
-5.06407,2.7626,-1.2599,2.46437,-0.791463,1.96342,-1.20223,0.858026,-0.163137,0.244218,0.530278,-0.474925,0.577465,-1.2372,1.26101,-1.27224,1.54619,-1.40508,1.66566,-1.70098
-5.83625,2.3412,-1.5454,2.15613,-1.18854,2.26045,-0.989514,0.56758,-0.186383,0.26774,0.773054,-0.264736,0.651703,-1.41768,1.46014,-1.04354,1.51541,-1.44552,1.46038,-1.68372
-6.75829,1.73061,-1.46314,1.70733,-1.7677,1.88656,-0.755641,1.04985,-0.271547,0.00985843,0.501944,-0.131131,0.806574,-1.42925,1.39234,-1.11068,1.25514,-1.28056,1.83943,-1.56517
