-8.08898,2.85606,0.308111,1.19438,1.45866,-0.220897,0.429225,-0.44356,0.673148,0.0296582,0.154552,-0.504256,0.339895,-0.579171,0.287168,-0.901816,0.528897,-0.553393,0.285135,-0.296144
-4.26973,2.64013,-0.0882916,1.71429,1.0298,0.083562,0.296205,0.28653,0.591581,0.267766,0.125883,-0.505185,0.1357,-0.639124,0.21152,-0.857265,0.421739,-0.368137,0.382976,-0.453804
-5.15458,3.16671,-0.250849,2.36001,0.265299,0.526746,-0.134474,0.743637,0.0548538,0.418413,0.00240322,-0.335351,-0.00259639,-0.698017,0.376375,-0.862205,0.542722,-0.84684,0.669511,-0.864714
-4.54862,2.55241,0.526054,1.48771,0.959171,-0.0970315,0.258946,0.174871,0.181872,-0.015993,0.287281,-0.252158,0.295659,-0.550729,0.223436,-0.772393,0.143349,-0.571677,0.248631,-0.554906
-5.00337,2.1496,0.756437,1.35958,0.893702,-0.166578,0.405331,0.218752,0.432538,0.0672399,0.328857,-0.167223,0.26417,-0.505889,0.235372,-0.426996,0.331869,-0.374595,0.183571,-0.391769
-5.25394,2.16334,0.807482,1.2548,1.02285,0.0312866,0.444315,0.284661,0.232742,-0.152767,0.259218,-0.310701,0.0819041,-0.45429,0.0726595,-0.480547,0.0893997,-0.535762,0.201648,-0.33298
-5.02986,2.40663,1.05305,1.13424,1.0435,-0.000142587,0.465698,0.217349,0.375051,-0.0298405,0.25083,-0.220137,0.181695,-0.551729,-0.00614177,-0.542925,0.277451,-0.383133,0.174928,-0.48897
-5.05212,3.66596,0.783525,0.86793,0.108323,0.127022,0.0743315,-0.0651513,-0.350106,-0.659118,0.109118,-0.0644208,0.484672,-0.319138,0.717273,-0.367668,0.664776,-0.695132,0.246497,-0.920954
-5.32133,3.31243,1.09567,1.2332,0.390127,0.318071,0.101589,0.0352656,-0.294833,-0.560768,-0.155569,-0.187691,0.369353,-0.255398,0.853254,-0.00424458,0.673426,-0.910671,-0.0296267,-0.880453
-5.57415,2.52431,1.60786,0.668463,0.622037,0.0524471,0.359646,-0.144,0.101393,-0.396018,0.211488,-0.239104,0.338073,-0.102439,0.381351,-0.129205,0.27556,-0.519396,0.0674136,-0.428085
-5.32378,2.60029,1.68661,0.648346,0.693777,-0.105733,0.323487,-0.319987,-0.0183469,-0.4591,0.223223,-0.0416182,0.411024,-0.0103684,0.351437,-0.211511,0.245868,-0.477438,-0.0651714,-0.490369
-5.29171,2.84531,1.70846,0.916235,0.682558,-0.0378548,0.2433,-0.284107,-0.1994,-0.501198,0.221172,-0.0790723,0.553539,-0.0133433,0.5267,-0.118414,0.392071,-0.502902,0.0416539,-0.475444
-5.50946,2.53423,1.90029,0.730861,0.540742,-0.0814786,0.18208,-0.347487,-0.035428,-0.607392,0.00945004,-0.253087,0.38916,0.0548884,0.604127,-0.0627438,0.322117,-0.350606,0.0136079,-0.545474
-5.16353,2.94733,1.92706,0.946866,0.592774,-0.0321073,0.14715,-0.232918,-0.00929697,-0.300472,0.166814,-0.157144,0.421382,-0.208538,0.42499,-0.209736,0.319956,-0.371266,0.0576568,-0.503285
-5.46878,2.7209,1.94717,0.800462,0.79046,-0.0359194,0.257293,-0.237553,0.0367136,-0.472354,0.0406918,-0.207538,0.444208,0.0588651,0.45581,-0.168163,0.256189,-0.408614,0.00210394,-0.450031
